index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
28931,390,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.01625743443542071,MPJPE,50.0
28932,390,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.019420422331699248,RMSE,50.0
28933,390,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,50.0
28934,390,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.025966863850270187,MPJPE,50.0
28935,390,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.027285916547230737,RMSE,50.0
28936,390,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,50.0
28937,390,-1,all,transformer,type-transformer_mu_sigma-True,0.008557414342768455,MPJPE,50.0
28938,390,-1,all,transformer,type-transformer_mu_sigma-True,0.009618753772297628,RMSE,50.0
28939,390,-1,all,transformer,type-transformer_mu_sigma-True,0.020259628295898436,mean_uncertainty,50.0
28940,390,-1,all,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,50.0
28941,390,-1,all,GRU,type-GRU_mu_sigma-True,0.01722594057748105,MPJPE,50.0
28942,390,-1,all,GRU,type-GRU_mu_sigma-True,0.019612110134464504,RMSE,50.0
28943,390,-1,all,GRU,type-GRU_mu_sigma-True,0.03130512224401165,mean_uncertainty,50.0
28944,390,-1,all,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,50.0
28945,390,-1,all,GRU,type-GRU_mu_sigma-False,0.013440802059968275,MPJPE,50.0
28946,390,-1,all,GRU,type-GRU_mu_sigma-False,0.015078656891983466,RMSE,50.0
28947,390,-1,all,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,50.0
28948,390,-1,all,transformer,type-transformer_mu_sigma-False,0.01133099133790496,MPJPE,50.0
28949,390,-1,all,transformer,type-transformer_mu_sigma-False,0.012229359744100877,RMSE,50.0
28950,391,0,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,0.05135049309521077,RMSE,58.0
28951,391,0,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,0.046089165459561356,MPJPE,58.0
28952,391,0,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,58.0
28953,391,0,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.3467641820054032,RMSE,58.0
28954,391,0,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.20604281727760382,MPJPE,58.0
28955,391,0,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,58.0
28956,391,0,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.05731906981604991,RMSE,58.0
28957,391,0,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.05054611365367502,MPJPE,58.0
28958,391,0,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,58.0
28959,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.041235138452704115,RMSE,58.0
28960,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.03853099668914131,MPJPE,58.0
28961,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,58.0
28962,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.03939464152336661,mean_uncertainty,58.0
28963,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.04890251124985939,max_uncertainty,58.0
28964,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,58.0
28965,391,0,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.8103448275862069,coverage_2sigma,58.0
28966,391,0,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.08055040353983993,RMSE,58.0
