index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37132,503,0,kp3_animal0,GRU,type-GRU_mu_sigma-True,0.0,coverage_2sigma,24.0
37133,503,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,7.828283527000697,RMSE,24.0
37134,503,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,6.926787643412983,MPJPE,24.0
37135,503,0,kp3_animal0,GRU,type-GRU_mu_sigma-False,0.7916666666666666,PCK@0.01,24.0
37136,503,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,11.519739434295039,RMSE,24.0
37137,503,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,10.62710181603448,MPJPE,24.0
37138,503,0,kp3_animal0,transformer,type-transformer_mu_sigma-False,0.375,PCK@0.01,24.0
37139,503,0,kp3_animal0,linear_interp,linear_interp,52.108960317055356,RMSE,24.0
37140,503,0,kp3_animal0,linear_interp,linear_interp,46.096615296021575,MPJPE,24.0
37141,503,0,kp3_animal0,linear_interp,linear_interp,0.125,PCK@0.01,24.0
37142,503,1,kp5_animal0_x,TCN,type-TCN_mu_sigma-False,9.771987082381065,RMSE,13.0
37143,503,1,kp5_animal0_x,TCN,type-TCN_mu_sigma-False,9.458805971070083,MPJPE,13.0
37144,503,1,kp5_animal0_x,TCN,type-TCN_mu_sigma-False,0.5384615384615384,PCK@0.01,13.0
37145,503,1,kp5_animal0_x,STS_GCN,type-STS_GCN_mu_sigma-False,9.528805754984479,RMSE,13.0
37146,503,1,kp5_animal0_x,STS_GCN,type-STS_GCN_mu_sigma-False,9.16489449408431,MPJPE,13.0
37147,503,1,kp5_animal0_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.5384615384615384,PCK@0.01,13.0
37148,503,1,kp5_animal0_x,ST_GCN,type-ST_GCN_mu_sigma-False,6.725890179057002,RMSE,13.0
37149,503,1,kp5_animal0_x,ST_GCN,type-ST_GCN_mu_sigma-False,5.581768388290465,MPJPE,13.0
37150,503,1,kp5_animal0_x,ST_GCN,type-ST_GCN_mu_sigma-False,0.7692307692307693,PCK@0.01,13.0
37151,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,4.525286516071247,RMSE,13.0
37152,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,3.9020458672125304,MPJPE,13.0
37153,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,13.0
37154,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,0.015903766338641826,mean_uncertainty,13.0
37155,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,0.01840972900390625,max_uncertainty,13.0
37156,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,13.0
37157,503,1,kp5_animal0_x,transformer,type-transformer_mu_sigma-True,0.0,coverage_2sigma,13.0
37158,503,1,kp5_animal0_x,GRU,type-GRU_mu_sigma-True,3.785807207850895,RMSE,13.0
