metric_type,method,method_param,metric_value,repeat,dataset
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.03462955087106478,1,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.04714309001665033,1,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.10797374865389937,1,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.01978016411669519,1,INH_CLB_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.019666785692844274,1,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.020771197410167398,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,0.02713520561500362,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.03671988353006662,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.029141305823098956,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,0.041299477713784345,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,0.09138017404639004,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.016243395790048156,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.01600915607814187,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,2,INH_CLB_keypoints_1_60_wresiduals_stride0.5
