index,id_sample,id_hole,keypoint,method,method_param,RMSE,MPJPE,PCK@0.01,mean_uncertainty,length_hole
49,2,-1,all,transformer,type-transformer_mu_sigma-True,0.03777760548718708,0.0375535898448289,1.0,0.04117278383763302,58.0
50,2,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.03856855619268079,0.03793143689269738,1.0,,58.0
51,2,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.043594361843193416,0.04249977885355381,1.0,,58.0
52,2,-1,all,TCN,type-TCN_mu_sigma-False,0.030281283638033125,0.030123377354219757,1.0,,58.0
53,2,-1,all,GRU,type-GRU_mu_sigma-True,0.024571101530914605,0.024331887536276256,1.0,0.06605095677386702,58.0
54,2,-1,all,GRU,type-GRU_mu_sigma-False,0.02524426817792577,0.024334118931847903,1.0,,58.0
55,2,-1,all,transformer,type-transformer_mu_sigma-False,0.030676192105724108,0.0305080700247418,1.0,,58.0
56,3,0,21,transformer,type-transformer_mu_sigma-True,0.05191534892149638,0.05137276037954913,1.0,,10.0
57,3,0,21,ST_GCN,type-ST_GCN_mu_sigma-False,0.08627763915761881,0.0855621793814983,1.0,,10.0
58,3,0,21,STS_GCN,type-STS_GCN_mu_sigma-False,0.03636511839715652,0.03549182140950736,1.0,,10.0
59,3,0,21,TCN,type-TCN_mu_sigma-False,0.043159464106488174,0.042684202338817576,1.0,,10.0
60,3,0,21,GRU,type-GRU_mu_sigma-True,0.05008053438681394,0.0489898287029296,1.0,,10.0
61,3,0,21,GRU,type-GRU_mu_sigma-False,0.05398983596736994,0.053865649456212084,1.0,,10.0
62,3,0,21,transformer,type-transformer_mu_sigma-False,0.02963514457413868,0.029356703632614084,1.0,,10.0
63,3,0,21,linear_interp,linear_interp,0.013343652770509706,0.012254287274906076,1.0,,10.0
64,3,1,26,transformer,type-transformer_mu_sigma-True,0.023822341563882177,0.023787406311890247,1.0,,30.0
65,3,1,26,ST_GCN,type-ST_GCN_mu_sigma-False,0.05755904773351605,0.056498833224965704,1.0,,30.0
66,3,1,26,STS_GCN,type-STS_GCN_mu_sigma-False,0.051237681152673194,0.05033097631936431,1.0,,30.0
67,3,1,26,TCN,type-TCN_mu_sigma-False,0.016192789003337277,0.01579259319915108,1.0,,30.0
68,3,1,26,GRU,type-GRU_mu_sigma-True,0.017968393104681943,0.017828628215351732,1.0,,30.0
69,3,1,26,GRU,type-GRU_mu_sigma-False,0.017988996877894115,0.017693497639904722,1.0,,30.0
70,3,1,26,transformer,type-transformer_mu_sigma-False,0.03803175421798325,0.03801263888967557,1.0,,30.0
71,3,1,26,linear_interp,linear_interp,0.0041074498498573,0.0034849331142042823,1.0,,30.0
72,3,-1,all,linear_interp,linear_interp,0.007560861426901197,0.005677271654379731,1.0,,40.0
73,3,-1,all,transformer,type-transformer_mu_sigma-True,0.03315763609788672,0.030683744828804965,1.0,0.028980064392089843,40.0
74,3,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.06592223249136026,0.06376466976409885,1.0,,40.0
75,3,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.047953940781098006,0.04662118759190007,1.0,,40.0
76,3,-1,all,TCN,type-TCN_mu_sigma-False,0.025735960197159163,0.022515495484067706,1.0,,40.0
77,3,-1,all,GRU,type-GRU_mu_sigma-True,0.02948155939210983,0.025618928337246206,1.0,0.06269135434981019,40.0
78,3,-1,all,GRU,type-GRU_mu_sigma-False,0.031167749412662787,0.026736535593981564,1.0,,40.0
79,3,-1,all,transformer,type-transformer_mu_sigma-False,0.03611607945438348,0.0358486550754102,1.0,,40.0
80,4,0,12,transformer,type-transformer_mu_sigma-True,0.013463659592236735,0.012643525443701478,1.0,,58.0
81,4,0,12,ST_GCN,type-ST_GCN_mu_sigma-False,0.044731641947396525,0.04431236938837087,1.0,,58.0
82,4,0,12,STS_GCN,type-STS_GCN_mu_sigma-False,0.053301696975051535,0.052444002939895026,1.0,,58.0
83,4,0,12,TCN,type-TCN_mu_sigma-False,0.03645036272838407,0.036294467652253214,1.0,,58.0
84,4,0,12,GRU,type-GRU_mu_sigma-True,0.021977118836080847,0.02178588771228071,1.0,,58.0
85,4,0,12,GRU,type-GRU_mu_sigma-False,0.03334882887945913,0.029733051569193755,1.0,,58.0
86,4,0,12,transformer,type-transformer_mu_sigma-False,0.034294915191169235,0.03415042558320868,1.0,,58.0
87,4,0,12,linear_interp,linear_interp,0.004937503516306953,0.0034306185911964033,1.0,,58.0
88,4,-1,all,linear_interp,linear_interp,0.004937503516306953,0.0034306185911964033,1.0,,58.0
89,4,-1,all,transformer,type-transformer_mu_sigma-True,0.013463659592236735,0.012643525443701478,1.0,0.037756262107806235,58.0
90,4,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.044731641947396525,0.04431236938837088,1.0,,58.0
91,4,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.053301696975051535,0.052444002939895026,1.0,,58.0
92,4,-1,all,TCN,type-TCN_mu_sigma-False,0.03645036272838407,0.03629446765225321,1.0,,58.0
93,4,-1,all,GRU,type-GRU_mu_sigma-True,0.021977118836080847,0.02178588771228071,1.0,0.06222188860352747,58.0
94,4,-1,all,GRU,type-GRU_mu_sigma-False,0.03334882887945913,0.02973305156919375,1.0,,58.0
