metric_type,method,method_param,metric_value,repeat,dataset
RMSE,transformer,type-transformer_mu_sigma-False,0.03147175076815945,1,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-True,0.034279668336894165,1,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-False,0.034764964210850714,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-True,0.04114496390271202,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.04808759486695243,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.05037735060369966,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,TCN,type-TCN_mu_sigma-False,0.060615430795422594,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,linear_interp,linear_interp,0.07380961606079167,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-False,0.025494286026662687,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-True,0.028108678300076212,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,linear_interp,linear_interp,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-False,0.039822309541846325,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-True,0.046303228961426336,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.054774330580741847,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.05642635611422128,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,TCN,type-TCN_mu_sigma-False,0.06845139972356216,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,linear_interp,linear_interp,0.08712296189712984,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-False,0.031222266879919535,2,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-True,0.033368480491622936,2,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-False,0.03429033802318654,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-True,0.04112486398854794,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.047448402119062004,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.04991564573735995,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,TCN,type-TCN_mu_sigma-False,0.05992043894820101,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,linear_interp,linear_interp,0.0763205213834337,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-False,0.024905009506907484,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-True,0.02771832081592615,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,linear_interp,linear_interp,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-False,0.03975014057075129,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-True,0.0465977678304622,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.05421416552464956,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.056202109245705185,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,TCN,type-TCN_mu_sigma-False,0.06792940690529596,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,linear_interp,linear_interp,0.08974290960996746,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-False,0.030920363980773066,3,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-True,0.033252948748434055,3,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-False,0.03465056021199568,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,GRU,type-GRU_mu_sigma-True,0.04098482322459278,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.04782092893055136,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.0494372136049537,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,TCN,type-TCN_mu_sigma-False,0.05990858157828699,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,linear_interp,linear_interp,0.0739954459162332,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-False,0.025702133199027203,4,DANNCE_seq_keypoints_60_stride30_fill10
MPJPE,transformer,type-transformer_mu_sigma-True,0.028677192555408137,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,linear_interp,linear_interp,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-False,0.040039231199525474,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,GRU,type-GRU_mu_sigma-True,0.04629934289335595,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.054690655360661,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.05563564930808023,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,TCN,type-TCN_mu_sigma-False,0.06775016582882445,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,linear_interp,linear_interp,0.08771587143563733,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-False,0.031639245888725395,4,DANNCE_seq_keypoints_60_stride30_fill10
RMSE,transformer,type-transformer_mu_sigma-True,0.03419556945341904,4,DANNCE_seq_keypoints_60_stride30_fill10
