metric_type,method,method_param,metric_value,repeat,dataset
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06793906569101106,1,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.0790541730338227,1,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.05458656802532222,1,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.027223676614821342,1,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.026060071839993773,1,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.02968634537137755,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,0.03550617754416805,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.04918319411257444,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06137336515095945,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,0.07452466222894845,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,0.04322923906375316,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.02320736791338104,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.021696634953900923,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.9978183493671513,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.03227914592561607,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,0.03802090474934602,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.052810498086751215,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06528574656818611,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.07821439858580648,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.05017824566586874,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.025895852974626214,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.024273033542168115,2,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.029778393522547787,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,0.03476829579094692,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.049552423615262985,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06446756850332358,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,0.07661472973653782,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,0.047529087276675444,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.0234462997996439,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.023064060474892078,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.9950338766586575,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.03219869420395552,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,0.03711082446167537,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.05327534701327255,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06878963485992305,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.08047632679448431,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.05548334297457201,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.026301193312234444,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.025818123724274746,3,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-False,0.03004785491092577,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,GRU,type-GRU_mu_sigma-True,0.03614583388795353,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,STS_GCN,type-STS_GCN_mu_sigma-False,0.050092123215877485,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06430610459965362,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,TCN,type-TCN_mu_sigma-False,0.076761733810196,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,linear_interp,linear_interp,0.046420996877366755,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-False,0.024733534290277984,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
MPJPE,transformer,type-transformer_mu_sigma-True,0.0241323929384989,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-False,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,GRU,type-GRU_mu_sigma-True,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,TCN,type-TCN_mu_sigma-False,0.9998654829163304,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,linear_interp,linear_interp,0.9942725190602248,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-False,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
PCK@0.01,transformer,type-transformer_mu_sigma-True,1.0,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-False,0.032564108077602544,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,GRU,type-GRU_mu_sigma-True,0.038577717946863425,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,STS_GCN,type-STS_GCN_mu_sigma-False,0.05390851101999633,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,ST_GCN,type-ST_GCN_mu_sigma-False,0.06854514770385903,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,TCN,type-TCN_mu_sigma-False,0.08069414794039563,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,linear_interp,linear_interp,0.0542745183944036,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-False,0.0277421275223169,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
RMSE,transformer,type-transformer_mu_sigma-True,0.027059284936855655,4,INH_FL2_keypoints_1_60_wresiduals_stride0.5
