index,id_sample,id_hole,keypoint,method,method_param,RMSE,MPJPE,PCK@0.01,mean_uncertainty,length_hole
13689,613,0,arm2_0,GRU,type-GRU_mu_sigma-True,0.3629815657224148,0.3294550087304906,0.75,,8.0
13690,613,0,arm2_0,GRU,type-GRU_mu_sigma-False,0.42545045944392956,0.40651141746003966,0.625,,8.0
13691,613,0,arm2_0,transformer,type-transformer_mu_sigma-False,0.37772015396359815,0.3725461469814788,0.875,,8.0
13692,613,0,arm2_0,transformer,type-transformer_mu_sigma-True,0.17884923610883374,0.16270594966792903,1.0,,8.0
13693,613,0,arm2_0,transformer,type-transformer_mu_sigma-True,0.17884923610883374,0.16270594966792903,1.0,,8.0
13694,613,0,arm2_0,STS_GCN,type-STS_GCN_mu_sigma-False,0.5580275987077302,0.5041886443925794,0.375,,8.0
13695,613,0,arm2_0,TCN,type-TCN_mu_sigma-False,0.6403568048306371,0.4993446516943675,0.625,,8.0
13696,613,0,arm2_0,ST_GCN,type-ST_GCN_mu_sigma-False,0.2876361359879894,0.2706703860458185,0.875,,8.0
13697,613,0,arm2_0,linear_interp,linear_interp,0.5159481162705187,0.48894048445291804,0.25,,8.0
13698,613,1,spine_1,GRU,type-GRU_mu_sigma-True,0.18495634812265765,0.14571052533067855,0.9090909090909091,,11.0
13699,613,1,spine_1,GRU,type-GRU_mu_sigma-False,0.24309711180837804,0.23550323415907795,1.0,,11.0
13700,613,1,spine_1,transformer,type-transformer_mu_sigma-False,0.1766424211732178,0.16923081027593684,1.0,,11.0
13701,613,1,spine_1,transformer,type-transformer_mu_sigma-True,0.17119561693509638,0.17020574798617377,1.0,,11.0
13702,613,1,spine_1,transformer,type-transformer_mu_sigma-True,0.17119561693509638,0.17020574798617377,1.0,,11.0
13703,613,1,spine_1,STS_GCN,type-STS_GCN_mu_sigma-False,0.2784548820910936,0.27144276676703183,1.0,,11.0
13704,613,1,spine_1,TCN,type-TCN_mu_sigma-False,0.47800513290311075,0.44520925771382286,0.5454545454545454,,11.0
13705,613,1,spine_1,ST_GCN,type-ST_GCN_mu_sigma-False,0.3246276482450504,0.31235194091416835,0.9090909090909091,,11.0
13706,613,1,spine_1,linear_interp,linear_interp,0.3549214246777595,0.3083638683261898,0.6363636363636364,,11.0
13707,613,-1,all,linear_interp,linear_interp,0.4301334593449468,0.3843961277479701,0.47368421052631576,,19.0
13708,613,-1,all,GRU,type-GRU_mu_sigma-True,0.27437414853040715,0.2230766236042836,0.8421052631578947,0.05258248952988914,19.0
13709,613,-1,all,GRU,type-GRU_mu_sigma-False,0.3323063750432828,0.3075066797594828,0.8421052631578947,,19.0
13710,613,-1,all,transformer,type-transformer_mu_sigma-False,0.2795304438950938,0.254837267836165,0.9473684210526315,,19.0
13711,613,-1,all,transformer,type-transformer_mu_sigma-True,0.17445912292891178,0.16704793816796548,1.0,0.020191393377475567,19.0
13712,613,-1,all,transformer,type-transformer_mu_sigma-True,0.17445912292891178,0.16704793816796548,1.0,0.020191393377475567,19.0
13713,613,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.41952772584620845,0.36944103103042025,0.7368421052631579,,19.0
13714,613,-1,all,TCN,type-TCN_mu_sigma-False,0.5522124246987675,0.4680031078108943,0.5789473684210527,,19.0
13715,613,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.30959146117908726,0.2948018125485473,0.8947368421052632,,19.0
13716,614,0,spine_1,GRU,type-GRU_mu_sigma-True,0.4109254044273326,0.40120036916027463,0.5384615384615384,,13.0
13717,614,0,spine_1,GRU,type-GRU_mu_sigma-False,0.2779657230432949,0.2673749195870977,0.9230769230769231,,13.0
13718,614,0,spine_1,transformer,type-transformer_mu_sigma-False,0.1852649435484347,0.18365713002153677,1.0,,13.0
13719,614,0,spine_1,transformer,type-transformer_mu_sigma-True,0.10141213929369021,0.09934819644257514,1.0,,13.0
13720,614,0,spine_1,transformer,type-transformer_mu_sigma-True,0.10141213929369021,0.09934819644257514,1.0,,13.0
13721,614,0,spine_1,STS_GCN,type-STS_GCN_mu_sigma-False,0.5295496794434218,0.45564272725067945,0.46153846153846156,,13.0
13722,614,0,spine_1,TCN,type-TCN_mu_sigma-False,0.6916412829545976,0.5494163727936746,0.0,,13.0
13723,614,0,spine_1,ST_GCN,type-ST_GCN_mu_sigma-False,0.5432843782574093,0.4665696403555825,0.5384615384615384,,13.0
13724,614,0,spine_1,linear_interp,linear_interp,0.09574147403184903,0.0905661308172201,1.0,,13.0
13725,614,1,spine_2,GRU,type-GRU_mu_sigma-True,0.4320627480348974,0.4252847685257045,0.2,,20.0
13726,614,1,spine_2,GRU,type-GRU_mu_sigma-False,0.28876638701788726,0.26859014164724926,0.9,,20.0
13727,614,1,spine_2,transformer,type-transformer_mu_sigma-False,0.24036233509949553,0.23933893360304034,1.0,,20.0
13728,614,1,spine_2,transformer,type-transformer_mu_sigma-True,0.1685939797758267,0.16020548697213546,1.0,,20.0
