index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
15504,176,1,left_coord,transformer,type-transformer_mu_sigma-False,0.006938816878681465,RMSE,25.0
15505,176,1,left_coord,transformer,type-transformer_mu_sigma-False,0.006544993345102529,MPJPE,25.0
15506,176,1,left_coord,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,25.0
15507,176,1,left_coord,transformer,type-transformer_mu_sigma-True,0.009648712377610304,RMSE,25.0
15508,176,1,left_coord,transformer,type-transformer_mu_sigma-True,0.009256995363408514,MPJPE,25.0
15509,176,1,left_coord,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,25.0
15510,176,1,left_coord,transformer,type-transformer_mu_sigma-True,0.01965606689453125,mean_uncertainty,25.0
15511,176,1,left_coord,transformer,type-transformer_mu_sigma-True,0.024951934814453125,max_uncertainty,25.0
15512,176,1,left_coord,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,25.0
15513,176,1,left_coord,transformer,type-transformer_mu_sigma-True,1.0,coverage_2sigma,25.0
15514,176,1,left_coord,ST_GCN,type-ST_GCN_mu_sigma-False,0.05266045537567329,RMSE,25.0
15515,176,1,left_coord,ST_GCN,type-ST_GCN_mu_sigma-False,0.052017084374694364,MPJPE,25.0
15516,176,1,left_coord,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,25.0
15517,176,1,left_coord,linear_interp,linear_interp,0.026431839911364913,RMSE,25.0
15518,176,1,left_coord,linear_interp,linear_interp,0.020189800111136566,MPJPE,25.0
15519,176,1,left_coord,linear_interp,linear_interp,1.0,PCK@0.01,25.0
15520,176,-1,all,linear_interp,linear_interp,1.0,PCK@0.01,26.0
15521,176,-1,all,linear_interp,linear_interp,0.019883009791243394,MPJPE,26.0
15522,176,-1,all,linear_interp,linear_interp,0.026028990898376642,RMSE,26.0
15523,176,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,26.0
15524,176,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.02190012887880749,MPJPE,26.0
15525,176,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.023952437069717846,RMSE,26.0
15526,176,-1,all,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,26.0
15527,176,-1,all,TCN,type-TCN_mu_sigma-False,0.030987896026999192,MPJPE,26.0
15528,176,-1,all,TCN,type-TCN_mu_sigma-False,0.03313505934965133,RMSE,26.0
